TILE_ID,NUMBER,ra,dec,CLASS_STAR,uJAVA,J0378,J0395,J0410,J0430,gSDSS,J0515,rSDSS,J0660,iSDSS,J0861,zSDSS,parallax,e_parallax,teff_pre,logg_pre,feh_pre,e_teff_pre,e_logg_pre,e_feh_pre
91162,8029,149.12243,41.55671798,0.934,15.8453655,15.4758701,15.4689989,15.0599918,14.9710121,14.6159468,14.4777679,14.1447515,14.0774326,13.9378147,13.8796473,13.8695431,0.2375,0.0175,4977.465,2.4206624,-1.5524188,137.4975,0.41052106,0.25164872
91162,8074,148.7756431,41.54629314,0.837,15.8094702,15.5609674,15.4352322,14.8013401,14.721386,14.3345518,14.2017517,13.9084911,13.8773136,13.7906246,13.7835732,13.7874908,0.7777,0.0157,5503.334,4.0594025,-0.19899283,135.5535,0.24250942,0.112659
91162,8109,149.0781957,41.54271855,0.859,16.0795937,15.9320974,15.8400154,15.1769962,15.1222944,14.7175465,14.5877113,14.277277,14.2339573,14.1332436,14.1137953,14.1031427,1.4862,0.0187,5248.3535,4.2267056,-0.46862873,242.7101,0.23492587,0.1487802
91162,8114,148.1088528,41.54558706,0.834,17.2322044,17.0647926,16.9676991,16.233633,16.1855164,15.7443018,15.6293917,15.2670898,15.2075806,15.1048775,15.0812197,15.0598679,1.042,0.0284,5174.985,4.0853376,-0.45319757,168.88092,0.317665,0.19574289
91162,8124,148.2170192,41.54444167,0.816,16.1950111,16.0555267,15.8897276,15.268343,15.167799,14.7863531,14.6549911,14.3442774,14.2986259,14.23036,14.2197084,14.2214155,1.1167,0.0193,5508.678,4.314792,-0.17992817,104.95885,0.14933364,0.13843869
91162,8136,148.6628858,41.54271039,0.82,17.2387848,17.0294037,16.9535027,16.2193527,16.1543903,15.699152,15.5257778,15.176837,15.1175728,15.0242758,14.9795971,14.9739361,1.1447,0.0289,5191.4277,4.1836896,-0.37041327,155.6048,0.2892012,0.116703235
91162,8299,149.0160575,41.52315492,0.955,14.9765272,14.7253618,14.6921558,14.2282085,14.1877241,13.9129219,13.818532,13.6030016,13.5862751,13.5161123,13.5281992,13.5218401,1.6209,0.0146,5788.482,4.296608,-0.4793345,140.66284,0.18547702,0.13545065
91162,8374,148.4032488,41.52145673,0.778,16.7516556,16.4941959,16.4536629,16.0340042,15.9857531,15.7102728,15.6058464,15.3891239,15.3748941,15.3099518,15.3207321,15.3266811,0.5936,0.0308,5640.1636,4.009549,-0.66299766,247.46132,0.33339104,0.26925224
91162,8431,148.2400206,41.5229883,0.994,14.8896475,14.6361122,14.576993,13.9253826,13.8555813,13.4747124,13.3318567,13.0283051,12.9798012,12.8916264,12.8748264,12.8672895,1.4101,0.0144,5486.9053,4.08806,-0.35673958,180.39983,0.23242043,0.14407998
91162,8481,148.0134902,41.53059145,0.851,15.8427057,15.6101084,15.6017704,14.9818659,14.9690151,14.570632,14.4430504,14.1242008,14.0723763,13.9659576,13.9328012,13.9278574,0.7658,0.0198,5217.2246,3.8827803,-0.67132866,275.33383,0.36250436,0.24097587
91162,8516,148.7754769,41.50748372,0.918,15.6680498,15.5688267,15.3612194,14.6828423,14.5867701,14.0801315,13.9556122,13.5139818,13.4374437,13.3124399,13.2711697,13.2524977,1.9918,0.0365,4980.225,4.083846,-0.44418198,144.80768,0.21643569,0.105305575
91162,8526,148.8633455,41.50864675,0.758,17.0973358,16.9704056,16.8853073,16.214407,16.1969585,15.7531309,15.6341724,15.2590218,15.1926174,15.0776396,15.0325108,15.0226259,0.6006,0.2918,5078.859,3.696194,-0.57595336,212.38347,0.39599872,0.19079572
91162,8531,147.5804044,41.50697486,0.773,16.7238445,16.4373016,16.3987846,15.9040432,15.8567066,15.5665913,15.4369612,15.2185135,15.1842117,15.0887651,15.1117382,15.0853014,0.5874,0.0287,5420.933,3.6614053,-0.6122663,405.5963,0.5454454,0.30041185
91162,8542,147.4074284,41.50575053,0.821,17.0171299,16.873394,16.8762054,16.1749859,16.1343307,15.686554,15.57479,15.1985807,15.1268167,15.0132856,14.9736605,14.9396753,1.3411,0.0239,4985.429,4.0981183,-0.6065999,153.85976,0.2385746,0.24568154
91162,8670,147.644224,41.5290789,0.999,15.875761,15.815856,15.3996677,14.6358166,14.401866,13.8124352,13.7060995,13.1319523,13.0474625,12.9298267,12.8767834,12.8580484,3.3132,0.0137,4890.5044,4.4249053,0.016070647,96.392525,0.07513893,0.08569338
91162,8732,147.6266938,41.49407202,0.891,15.8335218,15.5574675,15.5533028,15.0609655,15.0174971,14.7275867,14.6324015,14.3948078,14.3633051,14.2884417,14.2958689,14.2913284,0.9983,0.0197,5561.2964,3.989502,-0.8177516,307.70938,0.34277523,0.3490343
91162,8819,147.3684388,41.48534552,0.892,16.0946083,15.9393711,15.7421799,15.0768251,15.0000391,14.5464211,14.4247227,14.061944,14.007761,13.9165268,13.9024029,13.8881664,1.4528,0.0161,5315.473,4.2292514,-0.26316252,169.46805,0.22251855,0.12823884
91162,8830,147.7294078,41.48727814,0.958,15.606411,15.3704023,15.3024349,14.82827,14.7984953,14.4992447,14.3908854,14.1652679,14.1398964,14.069664,14.075738,14.0777855,1.23,0.0187,5722.781,4.253155,-0.4709649,197.27263,0.15037736,0.14203244
91162,8862,148.9032509,41.47553257,0.999,14.2768106,14.0360498,14.0005541,13.4383459,13.4077177,13.0634766,12.9513521,12.6879377,12.6537838,12.5796556,12.5530701,12.5497513,2.1041,0.0464,5642.194,4.329555,-0.3952289,194.57973,0.16672593,0.1380441
91162,8864,147.7349018,41.47741956,0.864,17.4601955,17.494648,17.1552944,16.3067169,16.1399574,15.5813923,15.4866076,14.8998175,14.8059855,14.6631975,14.6005831,14.5706377,1.7341,0.0271,4783.149,4.287479,-0.4040092,142.11256,0.1447172,0.115618125
91162,8945,148.8556989,41.47214515,0.99,14.3965397,14.1015863,14.0921402,13.5759907,13.5391769,13.2583876,13.1498594,12.9329033,12.9119692,12.8451767,12.8496361,12.8495903,1.6947,0.0203,5828.822,4.235013,-0.34995306,138.74818,0.16171193,0.13117035
91162,8948,148.7900753,41.47300201,0.91,16.7721634,16.6798248,16.5877228,15.8949852,15.8302422,15.4161663,15.2934141,14.9511509,14.9020433,14.8071098,14.7848482,14.783102,1.1268,0.023,5145.1865,4.2390146,-0.3966433,214.79597,0.20124789,0.12565856
91162,8969,148.0020785,41.47215623,0.797,15.5516577,15.3199177,15.3052492,14.7177868,14.6671658,14.3475199,14.2146654,13.98283,13.9532633,13.8825588,13.8822632,13.8835192,1.0897,0.0196,5639.748,4.216789,-0.45753378,234.6317,0.22636685,0.1412047
91162,9056,148.7878707,41.46486201,0.795,16.0117073,15.818409,15.7928324,15.2243242,15.1693792,14.8127794,14.6908484,14.4101057,14.3754425,14.282052,14.2619381,14.2734108,0.5205,0.1812,5447.548,3.9020023,-0.56773114,250.9712,0.38561264,0.20926897
91162,9060,147.8530289,41.46525464,0.932,16.0656605,15.8266716,15.8201962,15.2784653,15.2198143,14.8649473,14.7529449,14.4941654,14.4493055,14.3755951,14.3625774,14.3597431,0.9679,0.0248,5407.972,4.022328,-0.6148828,296.25735,0.366166,0.26955602
91162,9064,147.3455033,41.46358366,0.897,17.6979675,17.4260998,17.288559,16.9008827,16.8480911,16.5428696,16.4234943,16.1972179,16.1652565,16.0963802,16.0904617,16.0897789,0.4443,0.0461,5146.276,3.9805183,-0.49628967,328.0936,0.34504813,0.18487765
91162,9112,148.0219612,41.46306472,0.745,17.4044151,17.2948895,17.1535416,16.4989586,16.4932594,16.0382042,15.9176941,15.5778961,15.5220709,15.4204941,15.4015064,15.3822527,0.9017,0.0337,5186.9077,4.266934,-0.43868524,204.19043,0.2573156,0.17733619
91162,9120,148.9588099,41.4597141,0.951,17.0240421,16.8576221,16.6360664,15.964962,15.871769,15.4066763,15.2894287,14.9248104,14.8594055,14.7623262,14.732481,14.7152061,0.9326,0.0284,5208.8438,4.2418456,-0.24380857,158.52927,0.2512565,0.09902645
91162,9167,147.31515,41.45533833,0.855,17.3994179,17.3100643,17.1199837,16.4267845,16.3357849,15.8533916,15.7355566,15.3466892,15.3021049,15.1874256,15.1447582,15.1383734,0.9821,0.0295,5131.8354,4.133374,-0.4125045,191.43317,0.28279966,0.115057625
91162,9198,148.0970523,41.45611248,0.796,16.0634041,15.8968735,15.7856417,15.150938,15.086009,14.6760273,14.547616,14.2064133,14.1533995,14.0573568,14.0316076,14.0267677,1.5036,0.0201,5146.9253,4.231222,-0.45547947,279.59937,0.21345106,0.16168253
91162,9264,148.966458,41.448356,0.843,15.0317268,14.7832756,14.7368765,14.2086191,14.145648,13.8490524,13.7457628,13.5109568,13.4927988,13.4162092,13.4263878,13.41961,1.1713,0.0178,5771.899,4.225523,-0.33590943,133.57697,0.15391725,0.10246293
91162,9282,148.7286064,41.44948973,0.935,16.9956436,16.945755,16.8947487,16.1085014,16.0546455,15.578824,15.4964018,15.0462627,14.9796877,14.8539267,14.798274,14.7876034,1.4508,0.0258,4913.457,4.1262875,-0.5229092,157.75423,0.25234237,0.15993385
91162,9345,148.0354906,41.44815388,0.727,17.4019318,17.3497696,17.101429,16.3189087,16.2034798,15.7055779,15.5786743,15.1445398,15.0794706,14.9764957,14.9389801,14.9382563,1.0003,0.0303,5120.839,4.12601,-0.20609239,153.38516,0.286734,0.10772336
91162,9365,149.039789,41.44128154,0.977,15.2069244,14.9486198,14.9196978,14.4301586,14.4008408,14.1030521,14.0062428,13.7771816,13.7523975,13.6803799,13.6761684,13.6829319,1.4598,0.0148,5764.0825,4.2264333,-0.5087323,182.89534,0.18350779,0.14096671
91162,9395,148.3663417,41.44266675,0.864,17.6643715,17.444458,17.3733654,16.8536987,16.7895947,16.4535599,16.3364334,16.0323124,16.0117455,15.8787308,15.8451338,15.8162699,0.4941,0.0478,5142.084,3.604532,-0.6268992,163.6729,0.31760356,0.17184204
91162,9524,148.4701013,41.42878237,0.998,14.2308846,13.9148369,13.8518114,13.4042377,13.3429947,13.1001282,13.0040302,12.8054113,12.7980785,12.7407742,12.745203,12.7480412,1.2851,0.0175,5944.953,4.150141,-0.38749474,187.89789,0.16669932,0.16012579
91162,9573,148.109688,41.42712832,0.966,17.2436142,17.161171,16.717226,15.9072437,15.665453,15.0527325,14.9128895,14.3051949,14.2088518,14.0641041,13.9911089,13.9699688,0.7418,0.0213,4759.5815,3.5768433,-0.16003223,96.49376,0.24598067,0.10333515
91162,9592,147.8368076,41.42474149,0.781,16.8022327,16.6577835,16.4961452,15.7930717,15.7045431,15.2728415,15.1471558,14.7969208,14.7566566,14.6622906,14.6550827,14.641283,0.8294,0.0273,5325.544,4.2657013,-0.20201887,154.70285,0.22988084,0.112530395
91162,9646,148.4742098,41.42153525,0.704,17.5796967,17.4297371,17.4673462,16.8465385,16.8003025,16.4416695,16.3388367,16.0344582,16.0072289,15.8898144,15.8722248,15.8644485,0.5624,0.0425,5125.9946,3.725035,-0.6568917,208.79852,0.41536686,0.22787164
91162,9744,148.8376925,41.41074593,0.853,16.0956898,15.9731302,15.7346401,14.965704,14.8258572,14.2797327,14.1241693,13.6531696,13.5775127,13.4397297,13.3811626,13.3623981,0.8108,0.014,4834.656,3.4630287,-0.36788678,117.212975,0.14816701,0.07583187
91162,9805,147.6406605,41.40685606,0.829,17.159874,16.9032307,16.8476677,16.2079773,16.1677532,15.7860508,15.6542091,15.3690481,15.317647,15.2455206,15.2293377,15.2352629,0.6773,0.0292,5264.4756,4.0046453,-0.48081654,292.5417,0.40220386,0.22225507
91162,9906,148.8065374,41.39887204,0.825,15.5432653,15.3395891,15.3134022,14.6917639,14.6230545,14.2970753,14.1848698,13.9149542,13.885252,13.7926998,13.7861137,13.7797413,1.1756,0.016,5458.4756,4.202754,-0.4603609,186.50926,0.2123406,0.1334083
91162,9973,148.8343024,41.39300306,0.89,16.6780891,16.5912704,16.4224319,15.7318735,15.6217194,15.1927423,15.0654802,14.7092113,14.6682024,14.5819807,14.5677252,14.5694618,0.8995,0.0205,5221.2627,4.226692,-0.3363623,163.52133,0.2713374,0.12141962
91162,10023,147.6748626,41.38906443,0.779,17.0334492,16.9268894,16.8363743,16.2135391,16.1371346,15.7875967,15.6574898,15.3897352,15.3513203,15.2588625,15.2403641,15.262414,0.6985,0.0309,5294.5894,4.1970897,-0.3937431,252.33354,0.34445214,0.17555442
91162,10017,147.2897507,41.386295,0.843,16.1249371,15.9937296,15.8780832,15.3293772,15.3022966,14.8634253,14.7508001,14.4581318,14.4185972,14.348628,14.3442898,14.3446236,1.1875,0.0447,5601.342,4.3136506,-0.2517524,139.48279,0.11983017,0.120343074
91162,10069,148.4150632,42.27484389,0.73,17.2112389,17.0612831,16.863102,15.961792,15.7806931,15.1691952,15.086791,14.4077339,14.3115673,14.1447601,14.0707083,14.0376034,1.7469,0.0199,4632.464,4.1559396,-0.34440744,148.33061,0.17379202,0.116812855
91162,10170,147.4243822,42.26124751,0.979,15.4713097,15.2597628,15.1655407,14.5737076,14.5210276,14.1081982,13.98417,13.6401463,13.5842762,13.4717436,13.4453602,13.4366074,1.3267,0.0164,5295.9,4.145454,-0.4255918,294.89008,0.25220916,0.13486612
91162,10193,148.0168061,42.26708874,0.984,15.9409981,15.7819405,15.6604252,14.9716005,14.9163351,14.456728,14.3336124,13.9693089,13.908535,13.8109083,13.7765894,13.7665558,2.0361,0.0181,5186.632,4.321845,-0.43296477,197.64569,0.17899664,0.1655791
91162,10250,148.7632898,42.25395397,0.826,17.1303387,16.8177872,16.8388577,16.2920952,16.2316265,15.8997288,15.7860851,15.5515709,15.5137014,15.4370375,15.4196644,15.4195957,0.4611,0.0332,5221.5005,3.6519735,-0.6231513,294.83316,0.49540466,0.27853116
91162,10283,147.5528156,42.25348479,0.983,17.6256866,17.362463,17.2853794,16.7792854,16.6949024,16.3257542,16.2265911,15.9566574,15.9167252,15.819108,15.8185978,15.8199739,0.5024,0.0375,5057.5195,3.9871953,-0.41300705,303.57,0.3229094,0.16417335
91162,10309,148.1058022,42.25418238,0.769,17.0979576,16.7747574,16.7640305,16.3292732,16.2889919,16.025919,15.9106522,15.6863918,15.6581039,15.5804024,15.5541716,15.5591316,0.3942,0.0367,5150.2666,3.407207,-0.86605734,224.58424,0.3975847,0.30319056
91162,10338,147.6149884,42.24607607,0.809,15.8900023,15.6135292,15.5813637,15.0633345,14.9995804,14.6984835,14.5899782,14.3617506,14.3354015,14.2581377,14.2628775,14.2641945,0.8568,0.019,5668.294,4.1379457,-0.5395267,239.43546,0.30879638,0.18227048
91162,10363,147.4576297,42.24191567,0.975,16.1374683,15.8864412,15.8140287,15.2456484,15.1960058,14.8356161,14.7140217,14.4553146,14.4279175,14.3423557,14.3419971,14.3423052,0.6523,0.0209,5685.509,4.2113743,-0.2996051,161.92894,0.2053014,0.13936971
91162,10445,147.5636415,42.23675998,0.972,15.5038261,15.4608412,15.2134895,14.4756746,14.3581181,13.8326416,13.7157993,13.207798,13.1228399,12.9847383,12.9251966,12.9039335,1.4364,0.0427,4788.139,4.0372715,-0.3650642,147.00165,0.2375858,0.15089013
91162,10446,149.0991243,42.23400695,0.855,16.3803596,16.1516533,16.1071796,15.6407185,15.610384,15.2920265,15.1895056,14.9541388,14.9087448,14.8358126,14.8222466,14.8381948,0.75,0.0255,5579.9106,4.1718216,-0.48578435,259.1887,0.25974703,0.21788897
91162,10499,147.4258408,42.25005621,0.94,17.6032867,17.5856571,17.395752,16.5002785,16.289257,15.7060661,15.6669788,14.9771738,14.8384571,14.6819134,14.5820398,14.5588188,1.5326,0.0286,4671.2827,4.1710553,-0.4278959,156.6247,0.14733844,0.15258381
91162,10504,147.5933121,42.23027358,0.938,17.2191906,17.0179901,16.9401741,16.1609364,16.0647736,15.649354,15.5139742,15.1486788,15.0826693,14.9860353,14.964467,14.9463177,1.0267,0.0264,4947.792,4.081089,-0.5051111,199.16266,0.30838513,0.16647701
91162,10510,148.8403323,42.23040774,0.812,15.6660604,15.4760981,15.3805676,14.8042307,14.7495565,14.3613253,14.2376938,13.9489021,13.9032726,13.8136578,13.8020878,13.7943726,1.2526,0.019,5446.3677,4.251601,-0.41783,192.50192,0.19300069,0.1527447
91162,10562,147.6834106,42.22856351,0.828,16.6937561,16.4058495,16.4011269,15.8699656,15.8358593,15.4915972,15.3610458,15.1326733,15.0821552,15.0100479,14.9838638,14.9984131,0.5935,0.0274,5594.3413,4.062165,-0.46474448,239.43245,0.30962473,0.17154793
91162,10566,147.625078,42.22878182,0.872,15.8624859,15.4775276,15.3943253,15.0972652,15.0047073,14.7091217,14.5649452,14.260231,14.1890211,14.052042,13.985549,13.9767151,0.2056,0.0186,5195.8027,3.1747518,-1.3092861,368.05127,0.55781215,0.39177623
91162,10633,148.1252529,42.22309159,0.938,17.1342888,16.9471455,16.8520336,16.3318176,16.3024521,15.9530525,15.8127518,15.54883,15.498558,15.413475,15.3696861,15.391551,0.6826,0.035,5126.4077,4.0584264,-0.48927718,274.25244,0.302509,0.17875107
91162,10681,148.5690399,42.22013749,0.944,15.2709913,14.9806747,14.9556265,14.4322853,14.3876362,14.1029949,13.9855814,13.7852058,13.7736282,13.7035828,13.7206707,13.7192488,1.0106,0.0163,5687.4277,4.2063327,-0.4042241,214.03246,0.18065597,0.14509436
91162,10705,147.6313711,42.21639322,0.869,16.1067162,16.0136242,15.7413063,15.0085735,14.8695507,14.3846178,14.2731199,13.8389606,13.7660503,13.6663256,13.6366692,13.6254559,1.3574,0.0164,5128.4756,4.302023,-0.14528552,153.77289,0.22392315,0.10709764
91162,10864,148.1772386,42.20782242,0.971,15.1568069,15.019949,14.8697529,14.2146349,14.1475487,13.7232285,13.5963898,13.2518177,13.20539,13.1104717,13.0893803,13.0858774,1.5197,0.4098,5447.555,4.270304,-0.23618008,135.79506,0.19388013,0.13293251
91162,10959,148.3466352,42.19557348,0.964,16.5735207,16.4690475,16.3291626,15.609374,15.5589752,15.1180716,14.9835691,14.636466,14.5921392,14.4949131,14.4676447,14.4546299,1.253,0.0204,5175.604,4.2977667,-0.40544128,167.04167,0.16484885,0.124048874
91162,10961,148.8278384,42.19249826,0.857,16.4325848,16.4233322,16.1065273,15.0909491,14.8068523,14.0651913,14.0203857,13.138031,12.9934635,12.8005733,12.6906281,12.6547756,5.3928,0.0153,4469.006,4.371117,-0.1337361,76.41818,0.054705486,0.10734664
91162,10992,148.5894566,42.18452967,0.877,16.1031246,16.0597134,15.6799765,14.8328896,14.6152534,13.9882059,13.8854322,13.2609253,13.1614304,13.024107,12.9524555,12.9246292,3.3994,0.0143,4841.5977,4.3807507,0.022947766,63.87814,0.07697681,0.07463591
91162,11009,148.5288286,42.18519583,0.803,16.7450676,16.4827423,16.3960438,15.9772539,15.9688416,15.7381477,15.6233892,15.4664364,15.4659443,15.4024391,15.4296532,15.428133,0.4442,0.0291,5853.938,4.212815,-0.33362117,197.52242,0.23718591,0.1538082
91162,11029,147.8923458,42.18340379,0.879,15.8082218,15.4568806,15.4253502,15.0006237,14.9710712,14.7015247,14.6071863,14.418354,14.4060173,14.3333092,14.3431339,14.3476458,0.7172,0.021,5932.803,4.1465993,-0.5400066,155.37933,0.2125903,0.17884694
91162,11036,147.7326126,42.18191317,0.944,16.4693584,15.6895809,15.2816849,15.0694332,15.1158447,15.1359911,15.1779718,15.3470211,15.4807711,15.5397577,15.6491375,15.6591396,0.1052,0.0301,6196.895,3.801521,-0.17763634,132.22949,0.7080305,0.22470543
91162,11050,148.6138666,42.17912393,0.791,17.199646,17.0550423,16.7128353,15.898262,15.6914625,15.0444126,14.8568478,14.2986374,14.1933403,14.0232925,13.9233027,13.8956881,0.2749,0.0204,4601.4106,2.7332048,-0.49644852,100.14641,0.17512886,0.12491742
91162,11113,148.5013613,42.17631265,0.791,15.5384083,15.3142986,15.2748089,14.6726713,14.6167107,14.2993908,14.161993,13.9293966,13.9021444,13.8265038,13.8353128,13.8291502,1.0756,0.0161,5646.349,4.2355003,-0.34961623,195.13338,0.16711216,0.13379277
91162,11127,147.7918069,42.17304462,0.887,17.6304283,17.5063763,17.310154,16.3634529,16.1561203,15.5052948,15.4234829,14.7125854,14.591259,14.4263468,14.3321991,14.3005238,1.5843,0.024,4595.8564,4.1217737,-0.4668597,140.10468,0.19276674,0.14825706
91162,11165,147.4855019,41.65584597,0.939,15.7895441,15.557189,15.5073328,14.9149609,14.8619709,14.5111246,14.3814096,14.1130753,14.0812664,13.9994926,14.0032368,13.9965773,1.1434,0.0172,5613.996,4.2352495,-0.42994142,173.90147,0.22141255,0.13721119
91162,11234,148.5543491,42.16389841,0.963,16.1478577,15.8826685,15.8418217,15.2513084,15.197998,14.8640862,14.7254229,14.4886217,14.4627962,14.3829994,14.392087,14.3831387,0.802,0.0201,5586.8823,4.237213,-0.2736983,184.49754,0.19366477,0.11163161
91162,11259,149.045811,42.16078809,0.803,15.9691687,15.7250195,15.7166557,15.1778488,15.126215,14.8207493,14.691412,14.4543018,14.4158707,14.3437834,14.3232985,14.3255968,0.7354,0.0206,5665.845,4.2048244,-0.43353003,183.79538,0.22523208,0.1474163
91162,11314,149.0367912,42.1587655,0.855,15.4999733,15.2131176,15.128171,14.701581,14.6426983,14.425931,14.3354263,14.1717215,14.1771183,14.1176291,14.1484747,14.1493149,0.8577,0.0189,5947.8223,4.230999,-0.332578,165.93716,0.14469251,0.12458481
91162,11326,148.0349302,42.15480683,0.841,16.025177,15.9069595,15.7474384,15.035121,14.9445391,14.4523201,14.3260736,13.8506413,13.7699671,13.6222887,13.5467052,13.5335102,1.7899,0.0166,4889.7114,4.1258264,-0.511001,167.27252,0.23122075,0.14721663
91162,11470,148.3335311,42.14761732,0.95,17.5263557,17.2241516,17.1011887,16.6960869,16.661171,16.38908,16.3141346,16.1195335,16.0792141,16.0150242,16.0301781,16.0399933,0.273,0.0405,5499.2065,4.002304,-0.50963265,288.84436,0.42814934,0.20787348
91162,11612,147.2973855,42.13433662,0.888,16.5855217,16.3394318,16.3079281,15.7733164,15.709424,15.4098577,15.3009148,15.048708,15.0119686,14.9292736,14.939477,14.9281864,0.6041,0.0277,5555.8413,3.9497087,-0.6239667,271.26654,0.35424128,0.25479832
91162,11634,148.106076,42.13571688,0.977,17.0415268,17.0148506,16.7496243,16.030077,15.8563557,15.4095535,15.2934227,14.8627911,14.7894154,14.6906137,14.6589546,14.6475096,1.2204,0.0253,5203.404,4.3237104,-0.17322998,134.99034,0.18590415,0.123393126
91162,11652,147.8016357,42.13354505,0.668,17.0998096,16.7902603,16.7465477,16.1952705,16.1400299,15.7832413,15.670084,15.4033947,15.3531876,15.2637711,15.2403078,15.2399216,0.2415,0.0315,5394.5347,3.175338,-0.63506544,339.73935,0.7198434,0.26338693
91162,11664,147.5572884,42.13783846,0.995,15.7356033,15.5961275,15.4342442,14.7900362,14.711709,14.2934523,14.1645117,13.8388395,13.7838402,13.694767,13.676754,13.666584,1.7288,0.0166,5422.214,4.3835735,-0.22315368,127.25548,0.09881861,0.12568195
91162,11693,148.5307927,42.12918856,0.642,16.930542,16.8947067,16.631794,15.7892208,15.6645451,15.105649,15.0007744,14.4505043,14.3467712,14.1798172,14.0922508,14.0604029,1.533,0.075,4672.3994,4.10156,-0.556611,165.41931,0.24902464,0.18741621
91162,11699,148.0424181,42.12901941,0.696,17.3720512,17.285553,17.0963478,16.3725243,16.2733822,15.8086462,15.6789856,15.2904987,15.2317686,15.1102142,15.0642843,15.0687828,0.9388,0.0307,5143.874,4.099584,-0.3317427,183.54855,0.28577211,0.12724505
91162,11753,147.7589196,42.12257656,0.907,15.5686712,15.3625774,15.1949263,14.5234623,14.4123049,13.993041,13.8531876,13.5256767,13.4755964,13.3995972,13.3922882,13.3878613,1.0734,0.0168,5428.0933,4.040441,-0.113132656,119.10797,0.26236206,0.12086212
91162,11789,148.4645891,42.12123429,0.683,17.1227722,17.0520782,16.7516174,15.9813004,15.8593321,15.360281,15.224782,14.7868357,14.7100925,14.6061211,14.5781183,14.5547361,1.4331,0.0221,5169.924,4.3133264,-0.17985259,132.73038,0.17317419,0.10969279
91162,11815,147.9863873,42.11989313,0.988,17.6218147,17.4247074,17.3726501,16.6513214,16.6384964,16.1843586,16.0729675,15.7084227,15.6439371,15.5326986,15.4923382,15.4905767,0.9475,0.0343,5149.093,4.2370996,-0.4684464,194.1231,0.24915454,0.14885272
91162,11896,149.0855994,42.10516916,0.824,17.1486931,17.0069828,16.9223347,16.2491302,16.2080994,15.7944756,15.6635284,15.335125,15.2877655,15.1807346,15.1714087,15.1576653,0.9244,0.0314,5187.03,4.2166686,-0.43636474,198.98776,0.2579037,0.16350484
91162,11900,147.8358085,42.11239548,0.931,15.6889572,15.4007282,15.3534985,14.9053345,14.8561859,14.6003504,14.4933167,14.2856655,14.2682524,14.1901455,14.1901855,14.1990623,0.6471,0.0187,5763.1733,4.069493,-0.5205642,191.4219,0.3299599,0.16334535
91162,11989,148.8018877,42.10327604,0.995,16.1167297,15.9124985,15.7311115,14.9948511,14.8472157,14.3627243,14.2030106,13.801486,13.7250872,13.5989103,13.5420399,13.5201511,0.3644,0.0166,4917.329,3.106137,-0.46623424,76.44712,0.21595113,0.112248525
91162,12022,148.0204268,42.10239251,0.831,17.328228,17.1829605,17.1653728,16.5197754,16.4625282,16.1096535,15.9808598,15.6970215,15.6651068,15.5858011,15.5891333,15.5819578,0.5074,0.0355,5117.3794,3.6474922,-0.6070342,170.18561,0.3128223,0.22026882
91162,12031,148.9984135,42.10277404,0.835,17.4655457,17.4936371,17.1308594,16.3362999,16.1854591,15.6181059,15.5117035,14.9859304,14.9041119,14.7799759,14.7226505,14.7128487,1.4994,0.0263,4849.811,4.2474537,-0.33618712,156.70576,0.1791789,0.12298259
91162,12033,148.8820248,42.10045228,0.993,17.3468571,17.1266251,17.1141758,16.5814533,16.5948811,16.251955,16.1340618,15.8676672,15.8324661,15.7271271,15.6795521,15.6843615,0.7699,0.0365,5109.5796,3.934993,-0.9011311,223.82149,0.393218,0.42105508
91162,12049,148.9741134,42.09539226,0.894,14.8466549,14.5808601,14.5320845,14.0275974,13.9773798,13.6713734,13.5742779,13.3235521,13.2945738,13.2177391,13.2126627,13.2095928,1.4362,0.0198,5703.1924,4.2578554,-0.3057033,198.57387,0.14444205,0.1320499
91162,12069,147.5510144,42.09496939,0.849,15.6144028,15.3640957,15.3041515,14.8710194,14.8290424,14.5491323,14.4400568,14.2204475,14.1901369,14.108696,14.1014729,14.1019382,1.1857,0.0206,5790.05,4.263329,-0.47717866,164.40985,0.13563646,0.15163851
91162,12089,148.9339635,42.09428597,0.996,17.3403873,17.1502228,17.122261,16.4155998,16.3825397,15.9930096,15.8622599,15.5211401,15.4720087,15.3773918,15.3419228,15.3458519,0.7207,0.0325,5171.24,4.1647997,-0.43889943,206.2557,0.25963476,0.14587447
91162,12198,148.2321569,42.08236237,0.942,15.1685915,15.0191936,14.8631239,14.1239719,14.0330477,13.5878429,13.4445648,13.0806208,13.0268383,12.9363356,12.9163361,12.9092646,2.36,0.0133,5210.169,4.310892,-0.27341652,185.74396,0.17815533,0.14802752
91162,12241,147.3625533,42.08228769,0.861,16.9655991,16.8813782,16.66115,15.8116856,15.6137629,15.0432644,14.9339027,14.3603048,14.2665863,14.131896,14.0805988,14.0511856,2.2293,0.021,4755.4805,4.2159038,-0.33608907,141.44266,0.17448372,0.10331556
91162,12381,148.2809351,42.06757827,0.878,17.4923286,17.2923775,17.0104637,16.2803555,16.1489792,15.641407,15.501586,15.0555668,14.987174,14.8592739,14.8228397,14.8015766,1.1149,0.0236,5042.6333,4.2841363,-0.14055887,141.77379,0.28349814,0.1215336
